1	5.77208
2	2.5237
3	1.41012
4	1.0466
5	0.874932
6	0.69785
7	0.665352
8	0.551354
9	0.483235
10	0.45336
11	0.3901
12	0.358972
13	0.32961
14	0.310149
15	0.285643
16	0.269237
17	0.255539
18	0.244619
19	0.228633
20	0.214767
21	0.205965
22	0.195936
23	0.188304
24	0.179588
25	0.177133
26	0.167013
27	0.160723
28	0.172015
29	0.155259
30	0.147573
31	0.141121
32	0.140216
33	0.135542
34	0.13109
35	0.125725
36	0.123304
37	0.119395
38	0.118508
39	0.113015
40	0.110542
41	0.110448
42	0.106292
43	0.10432
44	0.102448
45	0.0996568
46	0.0981358
47	0.0966886
48	0.0939474
49	0.100408
50	0.0917367
51	0.0943097
52	0.0885465
53	0.0852978
54	0.0841601
55	0.0836532
56	0.0813549
57	0.0815974
58	0.0794392
59	0.0784734
60	0.0769054
61	0.0758632
62	0.0744235
63	0.0778035
64	0.072109
