             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
           7347532 general-c    3jm42 rmondini PD       0:00      1 (Priority)
           7347533 general-c    3jm43 rmondini PD       0:00      1 (Priority)
           7347534 general-c    3jm44 rmondini PD       0:00      1 (Priority)
           7347535 general-c    3jm45 rmondini PD       0:00      1 (Priority)
           7347536 general-c    3jm46 rmondini PD       0:00      1 (Priority)
           7347537 general-c    3jm47 rmondini PD       0:00      1 (Priority)
           7347538 general-c    3jm48 rmondini PD       0:00      1 (Priority)
           7347539 general-c    3jm49 rmondini PD       0:00      1 (Priority)
           7347540 general-c    3jm50 rmondini PD       0:00      1 (Priority)
           7347531 general-c    3jm41 rmondini PD       0:00      1 (Priority)
           7347528 general-c    3jm38 rmondini PD       0:00      1 (Priority)
           7347529 general-c    3jm39 rmondini PD       0:00      1 (Priority)
           7347530 general-c    3jm40 rmondini PD       0:00      1 (Priority)
           7347524 general-c    3jm34 rmondini PD       0:00      1 (Priority)
           7347525 general-c    3jm35 rmondini PD       0:00      1 (Priority)
           7347526 general-c    3jm36 rmondini PD       0:00      1 (Priority)
           7347527 general-c    3jm37 rmondini PD       0:00      1 (Priority)
           7347522 general-c    3jm32 rmondini PD       0:00      1 (Priority)
           7347523 general-c    3jm33 rmondini PD       0:00      1 (Priority)
           7347541 general-c     cpm1 rmondini PD       0:00      1 (Priority)
           7347542 general-c     cpm2 rmondini PD       0:00      1 (Priority)
           7347543 general-c     cpm3 rmondini PD       0:00      1 (Priority)
           7347544 general-c     cpm4 rmondini PD       0:00      1 (Priority)
           7347545 general-c     cpm5 rmondini PD       0:00      1 (Priority)
           7347546 general-c     cpm6 rmondini PD       0:00      1 (Priority)
           7347547 general-c     cpm7 rmondini PD       0:00      1 (Priority)
           7347548 general-c     cpm8 rmondini PD       0:00      1 (Priority)
           7347549 general-c     cpm9 rmondini PD       0:00      1 (Priority)
           7347550 general-c    cpm10 rmondini PD       0:00      1 (Priority)
           7347551 general-c    cpm11 rmondini PD       0:00      1 (Priority)
           7347552 general-c    cpm12 rmondini PD       0:00      1 (Priority)
           7347553 general-c    cpm13 rmondini PD       0:00      1 (Priority)
           7347554 general-c    cpm14 rmondini PD       0:00      1 (Priority)
           7347555 general-c    cpm15 rmondini PD       0:00      1 (Priority)
           7347556 general-c    cpm16 rmondini PD       0:00      1 (Priority)
           7347557 general-c    cpm17 rmondini PD       0:00      1 (Priority)
           7347558 general-c    cpm18 rmondini PD       0:00      1 (Priority)
           7347559 general-c    cpm19 rmondini PD       0:00      1 (Priority)
           7347560 general-c    cpm20 rmondini PD       0:00      1 (Priority)
           7347561 general-c    cpm21 rmondini PD       0:00      1 (Priority)
           7347562 general-c    cpm22 rmondini PD       0:00      1 (Priority)
           7347563 general-c    cpm23 rmondini PD       0:00      1 (Priority)
           7347564 general-c    cpm24 rmondini PD       0:00      1 (Priority)
           7347565 general-c    cpm25 rmondini PD       0:00      1 (Priority)
           7347566 general-c    cpm26 rmondini PD       0:00      1 (Priority)
           7347567 general-c    cpm27 rmondini PD       0:00      1 (Priority)
           7347568 general-c    cpm28 rmondini PD       0:00      1 (Priority)
           7347569 general-c    cpm29 rmondini PD       0:00      1 (Priority)
           7347570 general-c    cpm30 rmondini PD       0:00      1 (Priority)
           7347571 general-c    cpm31 rmondini PD       0:00      1 (Priority)
           7347572 general-c    cpm32 rmondini PD       0:00      1 (Priority)
           7347573 general-c    cpm33 rmondini PD       0:00      1 (Priority)
           7347574 general-c    cpm34 rmondini PD       0:00      1 (Priority)
           7347575 general-c    cpm35 rmondini PD       0:00      1 (Priority)
           7347576 general-c    cpm36 rmondini PD       0:00      1 (Priority)
           7347577 general-c    cpm37 rmondini PD       0:00      1 (Priority)
           7347578 general-c    cpm38 rmondini PD       0:00      1 (Priority)
           7347579 general-c    cpm39 rmondini PD       0:00      1 (Priority)
           7347580 general-c    cpm40 rmondini PD       0:00      1 (Priority)
           7347581 general-c    cpm41 rmondini PD       0:00      1 (Priority)
           7347582 general-c    cpm42 rmondini PD       0:00      1 (Priority)
           7347583 general-c    cpm43 rmondini PD       0:00      1 (Priority)
           7347584 general-c    cpm44 rmondini PD       0:00      1 (Priority)
           7347585 general-c    cpm45 rmondini PD       0:00      1 (Priority)
           7347586 general-c    cpm46 rmondini PD       0:00      1 (Priority)
           7347587 general-c    cpm47 rmondini PD       0:00      1 (Priority)
           7347588 general-c    cpm48 rmondini PD       0:00      1 (Priority)
           7347589 general-c    cpm49 rmondini PD       0:00      1 (Priority)
           7347590 general-c    cpm50 rmondini PD       0:00      1 (Priority)
           7347591 general-c     cpl1 rmondini PD       0:00      1 (Priority)
           7347592 general-c     cpl2 rmondini PD       0:00      1 (Priority)
           7347593 general-c     cpl3 rmondini PD       0:00      1 (Priority)
           7347594 general-c     cpl4 rmondini PD       0:00      1 (Priority)
           7347595 general-c     cpl5 rmondini PD       0:00      1 (Priority)
           7347596 general-c     cpl6 rmondini PD       0:00      1 (Priority)
           7347597 general-c     cpl7 rmondini PD       0:00      1 (Priority)
           7347598 general-c     cpl8 rmondini PD       0:00      1 (Priority)
           7347599 general-c     cpl9 rmondini PD       0:00      1 (Priority)
           7347600 general-c    cpl10 rmondini PD       0:00      1 (Priority)
           7347601 general-c    cpl11 rmondini PD       0:00      1 (Priority)
           7347602 general-c    cpl12 rmondini PD       0:00      1 (Priority)
           7347603 general-c    cpl13 rmondini PD       0:00      1 (Priority)
           7347604 general-c    cpl14 rmondini PD       0:00      1 (Priority)
           7347605 general-c    cpl15 rmondini PD       0:00      1 (Priority)
           7347606 general-c    cpl16 rmondini PD       0:00      1 (Priority)
           7347607 general-c    cpl17 rmondini PD       0:00      1 (Priority)
           7347608 general-c    cpl18 rmondini PD       0:00      1 (Priority)
           7347609 general-c    cpl19 rmondini PD       0:00      1 (Priority)
           7347610 general-c    cpl20 rmondini PD       0:00      1 (Priority)
           7347611 general-c    cpl21 rmondini PD       0:00      1 (Priority)
           7347612 general-c    cpl22 rmondini PD       0:00      1 (Priority)
           7347613 general-c    cpl23 rmondini PD       0:00      1 (Priority)
           7347614 general-c    cpl24 rmondini PD       0:00      1 (Priority)
           7347615 general-c    cpl25 rmondini PD       0:00      1 (Priority)
           7347616 general-c    cpl26 rmondini PD       0:00      1 (Priority)
           7347617 general-c    cpl27 rmondini PD       0:00      1 (Priority)
           7347618 general-c    cpl28 rmondini PD       0:00      1 (Priority)
           7347619 general-c    cpl29 rmondini PD       0:00      1 (Priority)
           7347620 general-c    cpl30 rmondini PD       0:00      1 (Priority)
           7347621 general-c    cpl31 rmondini PD       0:00      1 (Priority)
           7347622 general-c    cpl32 rmondini PD       0:00      1 (Priority)
           7347623 general-c    cpl33 rmondini PD       0:00      1 (Priority)
           7347624 general-c    cpl34 rmondini PD       0:00      1 (Priority)
           7347625 general-c    cpl35 rmondini PD       0:00      1 (Priority)
           7347626 general-c    cpl36 rmondini PD       0:00      1 (Priority)
           7347627 general-c    cpl37 rmondini PD       0:00      1 (Priority)
           7347628 general-c    cpl38 rmondini PD       0:00      1 (Priority)
           7347629 general-c    cpl39 rmondini PD       0:00      1 (Priority)
           7347630 general-c    cpl40 rmondini PD       0:00      1 (Priority)
           7347631 general-c    cpl41 rmondini PD       0:00      1 (Priority)
           7347632 general-c    cpl42 rmondini PD       0:00      1 (Priority)
           7347633 general-c    cpl43 rmondini PD       0:00      1 (Priority)
           7347634 general-c    cpl44 rmondini PD       0:00      1 (Priority)
           7347635 general-c    cpl45 rmondini PD       0:00      1 (Priority)
           7347636 general-c    cpl46 rmondini PD       0:00      1 (Priority)
           7347637 general-c    cpl47 rmondini PD       0:00      1 (Priority)
           7347638 general-c    cpl48 rmondini PD       0:00      1 (Priority)
           7347639 general-c    cpl49 rmondini PD       0:00      1 (Priority)
           7347640 general-c    cpl50 rmondini PD       0:00      1 (Priority)
           7347696 general-c   CIPE30  xyang37 PD       0:00      9 (Priority)
           7348660 general-c  QM_HBD2 yudhajit PD       0:00      1 (Priority)
           7348661 general-c  QM_HBD3 yudhajit PD       0:00      1 (Priority)
           7348658 general-c  QM_HBD0 yudhajit PD       0:00      1 (Priority)
           7348659 general-c  QM_HBD1 yudhajit PD       0:00      1 (Priority)
           7348671 general-c QM_HBD13 yudhajit PD       0:00      1 (Priority)
           7348672 general-c QM_HBD14 yudhajit PD       0:00      1 (Priority)
           7348673 general-c QM_HBD15 yudhajit PD       0:00      1 (Priority)
           7348667 general-c  QM_HBD9 yudhajit PD       0:00      1 (Priority)
           7348668 general-c QM_HBD10 yudhajit PD       0:00      1 (Priority)
           7348669 general-c QM_HBD11 yudhajit PD       0:00      1 (Priority)
           7348670 general-c QM_HBD12 yudhajit PD       0:00      1 (Priority)
           7348666 general-c  QM_HBD8 yudhajit PD       0:00      1 (Priority)
           7348662 general-c  QM_HBD4 yudhajit PD       0:00      1 (Priority)
           7348663 general-c  QM_HBD5 yudhajit PD       0:00      1 (Priority)
           7348664 general-c  QM_HBD6 yudhajit PD       0:00      1 (Priority)
           7348665 general-c  QM_HBD7 yudhajit PD       0:00      1 (Priority)
           7348675 general-c QM_HBD17 yudhajit PD       0:00      1 (Priority)
           7348676 general-c QM_HBD18 yudhajit PD       0:00      1 (Priority)
           7348674 general-c QM_HBD16 yudhajit PD       0:00      1 (Priority)
           7348677 general-c QM_HBD19 yudhajit PD       0:00      1 (Priority)
           7348678 general-c QM_HBD20 yudhajit PD       0:00      1 (Priority)
           7348679 general-c QM_HBD21 yudhajit PD       0:00      1 (Priority)
           7348680 general-c QM_HBD22 yudhajit PD       0:00      1 (Priority)
           7348681 general-c QM_HBD23 yudhajit PD       0:00      1 (Priority)
           7348682 general-c QM_HBD24 yudhajit PD       0:00      1 (Priority)
           7348683 general-c QM_HBD25 yudhajit PD       0:00      1 (Priority)
           7348684 general-c QM_HBD26 yudhajit PD       0:00      1 (Priority)
           7348685 general-c QM_HBD27 yudhajit PD       0:00      1 (Priority)
           7348686 general-c QM_HBD28 yudhajit PD       0:00      1 (Priority)
           7348687 general-c QM_HBD29 yudhajit PD       0:00      1 (Priority)
           7348688 general-c QM_HBD30 yudhajit PD       0:00      1 (Priority)
           7348689 general-c QM_HBD31 yudhajit PD       0:00      1 (Priority)
           7348690 general-c QM_HBD32 yudhajit PD       0:00      1 (Priority)
           7348691 general-c QM_HBD33 yudhajit PD       0:00      1 (Priority)
           7348692 general-c QM_HBD34 yudhajit PD       0:00      1 (Priority)
           7348693 general-c QM_HBD35 yudhajit PD       0:00      1 (Priority)
           7348694 general-c QM_HBD36 yudhajit PD       0:00      1 (Priority)
           7348695 general-c QM_HBD37 yudhajit PD       0:00      1 (Priority)
           7348696 general-c QM_HBD38 yudhajit PD       0:00      1 (Priority)
           7348697 general-c QM_HBD39 yudhajit PD       0:00      1 (Priority)
           7348698 general-c QM_HBD40 yudhajit PD       0:00      1 (Priority)
           7348699 general-c QM_HBD41 yudhajit PD       0:00      1 (Priority)
           7348700 general-c QM_HBD42 yudhajit PD       0:00      1 (Priority)
           7348701 general-c QM_HBD43 yudhajit PD       0:00      1 (Priority)
           7348702 general-c QM_HBD44 yudhajit PD       0:00      1 (Priority)
           7348703 general-c QM_HBD45 yudhajit PD       0:00      1 (Priority)
           7348704 general-c QM_HBD46 yudhajit PD       0:00      1 (Priority)
           7348705 general-c QM_HBD47 yudhajit PD       0:00      1 (Priority)
           7348706 general-c QM_HBD48 yudhajit PD       0:00      1 (Priority)
           7348707 general-c QM_HBD49 yudhajit PD       0:00      1 (Priority)
           7348708 general-c QM_HBD50 yudhajit PD       0:00      1 (Priority)
           7348709 general-c QM_HBD51 yudhajit PD       0:00      1 (Priority)
           7348710 general-c QM_HBD52 yudhajit PD       0:00      1 (Priority)
           7348711 general-c QM_HBD53 yudhajit PD       0:00      1 (Priority)
           7348712 general-c QM_HBD54 yudhajit PD       0:00      1 (Priority)
           7348713 general-c QM_HBD55 yudhajit PD       0:00      1 (Priority)
           7348714 general-c QM_HBD56 yudhajit PD       0:00      1 (Priority)
           7348715 general-c QM_HBD57 yudhajit PD       0:00      1 (Priority)
           7348716 general-c QM_HBD58 yudhajit PD       0:00      1 (Priority)
           7348717 general-c QM_HBD59 yudhajit PD       0:00      1 (Priority)
           7348718 general-c QM_HBD60 yudhajit PD       0:00      1 (Priority)
           7348719 general-c QM_HBD61 yudhajit PD       0:00      1 (Priority)
           7348720 general-c QM_HBD62 yudhajit PD       0:00      1 (Priority)
           7348721 general-c QM_HBD63 yudhajit PD       0:00      1 (Priority)
           7348722 general-c QM_HBD64 yudhajit PD       0:00      1 (Priority)
           7348723 general-c QM_HBD65 yudhajit PD       0:00      1 (Priority)
           7348724 general-c QM_HBD66 yudhajit PD       0:00      1 (Priority)
           7348725 general-c QM_HBD67 yudhajit PD       0:00      1 (Priority)
           7348726 general-c QM_HBD68 yudhajit PD       0:00      1 (Priority)
           7348727 general-c QM_HBD69 yudhajit PD       0:00      1 (Priority)
           7348728 general-c QM_HBD70 yudhajit PD       0:00      1 (Priority)
           7348729 general-c QM_HBD71 yudhajit PD       0:00      1 (Priority)
           7348730 general-c QM_HBD72 yudhajit PD       0:00      1 (Priority)
           7348731 general-c QM_HBD73 yudhajit PD       0:00      1 (Priority)
           7348732 general-c QM_HBD74 yudhajit PD       0:00      1 (Priority)
           7348733 general-c QM_HBD75 yudhajit PD       0:00      1 (Priority)
           7348734 general-c QM_HBD76 yudhajit PD       0:00      1 (Priority)
           7348735 general-c QM_HBD77 yudhajit PD       0:00      1 (Priority)
           7348736 general-c QM_HBD78 yudhajit PD       0:00      1 (Priority)
           7348737 general-c QM_HBD79 yudhajit PD       0:00      1 (Priority)
           7348738 general-c QM_HBD80 yudhajit PD       0:00      1 (Priority)
           7348739 general-c QM_HBD81 yudhajit PD       0:00      1 (Priority)
           7348740 general-c QM_HBD82 yudhajit PD       0:00      1 (Priority)
           7348741 general-c QM_HBD83 yudhajit PD       0:00      1 (Priority)
           7348742 general-c QM_HBD84 yudhajit PD       0:00      1 (Priority)
           7348743 general-c QM_HBD85 yudhajit PD       0:00      1 (Priority)
           7348744 general-c QM_HBD86 yudhajit PD       0:00      1 (Priority)
           7348745 general-c QM_HBD87 yudhajit PD       0:00      1 (Priority)
           7348746 general-c QM_HBD88 yudhajit PD       0:00      1 (Priority)
           7348747 general-c QM_HBD89 yudhajit PD       0:00      1 (Priority)
           7348748 general-c QM_HBD90 yudhajit PD       0:00      1 (Priority)
           7348749 general-c QM_HBD91 yudhajit PD       0:00      1 (Priority)
           7348750 general-c QM_HBD92 yudhajit PD       0:00      1 (Priority)
           7348751 general-c QM_HBD93 yudhajit PD       0:00      1 (Priority)
           7348752 general-c QM_HBD94 yudhajit PD       0:00      1 (Priority)
           7348753 general-c QM_HBD95 yudhajit PD       0:00      1 (Priority)
           7348754 general-c QM_HBD96 yudhajit PD       0:00      1 (Priority)
           7348755 general-c QM_HBD97 yudhajit PD       0:00      1 (Priority)
           7348756 general-c QM_HBD98 yudhajit PD       0:00      1 (Priority)
           7348757 general-c QM_HBD99 yudhajit PD       0:00      1 (Priority)
           7348758 general-c QM_HBD10 yudhajit PD       0:00      1 (Priority)
           7348759 general-c QM_HBD10 yudhajit PD       0:00      1 (Priority)
           7348760 general-c QM_HBD10 yudhajit PD       0:00      1 (Priority)
           7348761 general-c QM_HBD10 yudhajit PD       0:00      1 (Priority)
           7348762 general-c QM_HBD10 yudhajit PD       0:00      1 (Priority)
           7348763 general-c QM_HBD10 yudhajit PD       0:00      1 (Priority)
           7348764 general-c QM_HBD10 yudhajit PD       0:00      1 (Priority)
           7348765 general-c QM_HBD10 yudhajit PD       0:00      1 (Priority)
           7348766 general-c QM_HBD10 yudhajit PD       0:00      1 (Priority)
           7348767 general-c QM_HBD10 yudhajit PD       0:00      1 (Priority)
           7348768 general-c QM_HBD11 yudhajit PD       0:00      1 (Priority)
           7348769 general-c QM_HBD11 yudhajit PD       0:00      1 (Priority)
           7348770 general-c QM_HBD11 yudhajit PD       0:00      1 (Priority)
           7348771 general-c QM_HBD11 yudhajit PD       0:00      1 (Priority)
           7348772 general-c QM_HBD11 yudhajit PD       0:00      1 (Priority)
           7348773 general-c QM_HBD11 yudhajit PD       0:00      1 (Priority)
           7348774 general-c QM_HBD11 yudhajit PD       0:00      1 (Priority)
           7348775 general-c QM_HBD11 yudhajit PD       0:00      1 (Priority)
           7348776 general-c QM_HBD11 yudhajit PD       0:00      1 (Priority)
           7348777 general-c QM_HBD11 yudhajit PD       0:00      1 (Priority)
           7348778 general-c QM_HBD12 yudhajit PD       0:00      1 (Priority)
           7348779 general-c QM_HBD12 yudhajit PD       0:00      1 (Priority)
           7348780 general-c QM_HBD12 yudhajit PD       0:00      1 (Priority)
           7348781 general-c QM_HBD12 yudhajit PD       0:00      1 (Priority)
           7348782 general-c QM_HBD12 yudhajit PD       0:00      1 (Priority)
           7348783 general-c QM_HBD12 yudhajit PD       0:00      1 (Priority)
           7348784 general-c QM_HBD12 yudhajit PD       0:00      1 (Priority)
           7348785 general-c QM_HBD12 yudhajit PD       0:00      1 (Priority)
           7348786 general-c QM_HBD12 yudhajit PD       0:00      1 (Priority)
           7348787 general-c QM_HBD12 yudhajit PD       0:00      1 (Priority)
           7348788 general-c QM_HBD13 yudhajit PD       0:00      1 (Priority)
           7348789 general-c QM_HBD13 yudhajit PD       0:00      1 (Priority)
           7348790 general-c QM_HBD13 yudhajit PD       0:00      1 (Priority)
           7348791 general-c QM_HBD13 yudhajit PD       0:00      1 (Priority)
           7348792 general-c QM_HBD13 yudhajit PD       0:00      1 (Priority)
           7348793 general-c QM_HBD13 yudhajit PD       0:00      1 (Priority)
           7348794 general-c QM_HBD13 yudhajit PD       0:00      1 (Priority)
           7348795 general-c QM_HBD13 yudhajit PD       0:00      1 (Priority)
           7348796 general-c QM_HBD13 yudhajit PD       0:00      1 (Priority)
           7348797 general-c QM_HBD13 yudhajit PD       0:00      1 (Priority)
           7348798 general-c QM_HBD14 yudhajit PD       0:00      1 (Priority)
           7348799 general-c QM_HBD14 yudhajit PD       0:00      1 (Priority)
           7348800 general-c QM_HBD14 yudhajit PD       0:00      1 (Priority)
           7348801 general-c QM_HBD14 yudhajit PD       0:00      1 (Priority)
           7348802 general-c QM_HBD14 yudhajit PD       0:00      1 (Priority)
           7348803 general-c QM_HBD14 yudhajit PD       0:00      1 (Priority)
           7348804 general-c QM_HBD14 yudhajit PD       0:00      1 (Priority)
           7348805 general-c QM_HBD14 yudhajit PD       0:00      1 (Priority)
           7348806 general-c QM_HBD14 yudhajit PD       0:00      1 (Priority)
           7348807 general-c QM_HBD14 yudhajit PD       0:00      1 (Priority)
           7348808 general-c QM_HBD15 yudhajit PD       0:00      1 (Priority)
           7348809 general-c QM_HBD15 yudhajit PD       0:00      1 (Priority)
           7348810 general-c QM_HBD15 yudhajit PD       0:00      1 (Priority)
           7348811 general-c QM_HBD15 yudhajit PD       0:00      1 (Priority)
           7348812 general-c QM_HBD15 yudhajit PD       0:00      1 (Priority)
           7348813 general-c QM_HBD15 yudhajit PD       0:00      1 (Priority)
           7348814 general-c QM_HBD15 yudhajit PD       0:00      1 (Priority)
           7348815 general-c QM_HBD15 yudhajit PD       0:00      1 (Priority)
           7348816 general-c QM_HBD15 yudhajit PD       0:00      1 (Priority)
           7348817 general-c QM_HBD15 yudhajit PD       0:00      1 (Priority)
           7348818 general-c QM_HBD16 yudhajit PD       0:00      1 (Priority)
           7348819 general-c QM_HBD16 yudhajit PD       0:00      1 (Priority)
           7348820 general-c QM_HBD16 yudhajit PD       0:00      1 (Priority)
           7348821 general-c QM_HBD16 yudhajit PD       0:00      1 (Priority)
           7348822 general-c QM_HBD16 yudhajit PD       0:00      1 (Priority)
           7348823 general-c QM_HBD16 yudhajit PD       0:00      1 (Priority)
           7348824 general-c QM_HBD16 yudhajit PD       0:00      1 (Priority)
           7348825 general-c QM_HBD16 yudhajit PD       0:00      1 (Priority)
           7348826 general-c QM_HBD16 yudhajit PD       0:00      1 (Priority)
           7348827 general-c QM_HBD16 yudhajit PD       0:00      1 (Priority)
           7348828 general-c QM_HBD17 yudhajit PD       0:00      1 (Priority)
           7348829 general-c QM_HBD17 yudhajit PD       0:00      1 (Priority)
           7348830 general-c QM_HBD17 yudhajit PD       0:00      1 (Priority)
           7348831 general-c QM_HBD17 yudhajit PD       0:00      1 (Priority)
           7348832 general-c QM_HBD17 yudhajit PD       0:00      1 (Priority)
           7348833 general-c QM_HBD17 yudhajit PD       0:00      1 (Priority)
           7348834 general-c QM_HBD17 yudhajit PD       0:00      1 (Priority)
           7348835 general-c QM_HBD17 yudhajit PD       0:00      1 (Priority)
           7348836 general-c QM_HBD17 yudhajit PD       0:00      1 (Priority)
           7348837 general-c QM_HBD17 yudhajit PD       0:00      1 (Priority)
           7348838 general-c QM_HBD18 yudhajit PD       0:00      1 (Priority)
           7348839 general-c QM_HBD18 yudhajit PD       0:00      1 (Priority)
           7348840 general-c QM_HBD18 yudhajit PD       0:00      1 (Priority)
           7348841 general-c QM_HBD18 yudhajit PD       0:00      1 (Priority)
           7348842 general-c QM_HBD18 yudhajit PD       0:00      1 (Priority)
           7348843 general-c QM_HBD18 yudhajit PD       0:00      1 (Priority)
           7348844 general-c QM_HBD18 yudhajit PD       0:00      1 (Priority)
           7348845 general-c QM_HBD18 yudhajit PD       0:00      1 (Priority)
           7348846 general-c QM_HBD18 yudhajit PD       0:00      1 (Priority)
           7348847 general-c QM_HBD18 yudhajit PD       0:00      1 (Priority)
           7348848 general-c QM_HBD19 yudhajit PD       0:00      1 (Priority)
           7348849 general-c QM_HBD19 yudhajit PD       0:00      1 (Priority)
           7348850 general-c QM_HBD19 yudhajit PD       0:00      1 (Priority)
           7348851 general-c QM_HBD19 yudhajit PD       0:00      1 (Priority)
           7348852 general-c QM_HBD19 yudhajit PD       0:00      1 (Priority)
           7348853 general-c QM_HBD19 yudhajit PD       0:00      1 (Priority)
           7348854 general-c QM_HBD19 yudhajit PD       0:00      1 (Priority)
           7348855 general-c QM_HBD19 yudhajit PD       0:00      1 (Priority)
           7348856 general-c QM_HBD19 yudhajit PD       0:00      1 (Priority)
           7348857 general-c QM_HBD19 yudhajit PD       0:00      1 (Priority)
           7348858 general-c QM_HBD20 yudhajit PD       0:00      1 (Priority)
           7348859 general-c QM_HBD20 yudhajit PD       0:00      1 (Priority)
           7348860 general-c QM_HBD20 yudhajit PD       0:00      1 (Priority)
           7348861 general-c QM_HBD20 yudhajit PD       0:00      1 (Priority)
           7348862 general-c QM_HBD20 yudhajit PD       0:00      1 (Priority)
           7348863 general-c QM_HBD20 yudhajit PD       0:00      1 (Priority)
           7348864 general-c QM_HBD20 yudhajit PD       0:00      1 (Priority)
           7348865 general-c QM_HBD20 yudhajit PD       0:00      1 (Priority)
           7348866 general-c QM_HBD20 yudhajit PD       0:00      1 (Priority)
           7348867 general-c QM_HBD20 yudhajit PD       0:00      1 (Priority)
           7348868 general-c QM_HBD21 yudhajit PD       0:00      1 (Priority)
           7348869 general-c QM_HBD21 yudhajit PD       0:00      1 (Priority)
           7348870 general-c QM_HBD21 yudhajit PD       0:00      1 (Priority)
           7348871 general-c QM_HBD21 yudhajit PD       0:00      1 (Priority)
           7348872 general-c QM_HBD21 yudhajit PD       0:00      1 (Priority)
           7348873 general-c QM_HBD21 yudhajit PD       0:00      1 (Priority)
           7348874 general-c QM_HBD21 yudhajit PD       0:00      1 (Priority)
           7348875 general-c QM_HBD21 yudhajit PD       0:00      1 (Priority)
           7348876 general-c QM_HBD21 yudhajit PD       0:00      1 (Priority)
           7348877 general-c QM_HBD21 yudhajit PD       0:00      1 (Priority)
           7348878 general-c QM_HBD22 yudhajit PD       0:00      1 (Priority)
           7348879 general-c QM_HBD22 yudhajit PD       0:00      1 (Priority)
           7348880 general-c QM_HBD22 yudhajit PD       0:00      1 (Priority)
           7348881 general-c QM_HBD22 yudhajit PD       0:00      1 (Priority)
           7348882 general-c QM_HBD22 yudhajit PD       0:00      1 (Priority)
           7348883 general-c QM_HBD22 yudhajit PD       0:00      1 (Priority)
           7348884 general-c QM_HBD22 yudhajit PD       0:00      1 (Priority)
           7348885 general-c QM_HBD22 yudhajit PD       0:00      1 (Priority)
           7348886 general-c QM_HBD22 yudhajit PD       0:00      1 (Priority)
           7348887 general-c QM_HBD22 yudhajit PD       0:00      1 (Priority)
           7348888 general-c QM_HBD23 yudhajit PD       0:00      1 (Priority)
           7348889 general-c QM_HBD23 yudhajit PD       0:00      1 (Priority)
           7348890 general-c QM_HBD23 yudhajit PD       0:00      1 (Priority)
           7348891 general-c QM_HBD23 yudhajit PD       0:00      1 (Priority)
           7348892 general-c QM_HBD23 yudhajit PD       0:00      1 (Priority)
           7348893 general-c QM_HBD23 yudhajit PD       0:00      1 (Priority)
           7348894 general-c QM_HBD23 yudhajit PD       0:00      1 (Priority)
           7348895 general-c QM_HBD23 yudhajit PD       0:00      1 (Priority)
           7348897 general-c QM_HBD23 yudhajit PD       0:00      1 (Priority)
           7348898 general-c QM_HBD23 yudhajit PD       0:00      1 (Priority)
           7348899 general-c QM_HBD24 yudhajit PD       0:00      1 (Priority)
           7348900 general-c QM_HBD24 yudhajit PD       0:00      1 (Priority)
           7348901 general-c QM_HBD24 yudhajit PD       0:00      1 (Priority)
           7348902 general-c QM_HBD24 yudhajit PD       0:00      1 (Priority)
           7348903 general-c QM_HBD24 yudhajit PD       0:00      1 (Priority)
           7348904 general-c QM_HBD24 yudhajit PD       0:00      1 (Priority)
           7348905 general-c QM_HBD24 yudhajit PD       0:00      1 (Priority)
           7348906 general-c QM_HBD24 yudhajit PD       0:00      1 (Priority)
           7348907 general-c QM_HBD24 yudhajit PD       0:00      1 (Priority)
           7348908 general-c QM_HBD24 yudhajit PD       0:00      1 (Priority)
           7348910 general-c QM_HBD25 yudhajit PD       0:00      1 (Priority)
           7348911 general-c QM_HBD25 yudhajit PD       0:00      1 (Priority)
           7348912 general-c QM_HBD25 yudhajit PD       0:00      1 (Priority)
           7348913 general-c QM_HBD25 yudhajit PD       0:00      1 (Priority)
           7348914 general-c QM_HBD25 yudhajit PD       0:00      1 (Priority)
           7348915 general-c QM_HBD25 yudhajit PD       0:00      1 (Priority)
           7348916 general-c QM_HBD25 yudhajit PD       0:00      1 (Priority)
           7348917 general-c QM_HBD25 yudhajit PD       0:00      1 (Priority)
           7348919 general-c QM_HBD25 yudhajit PD       0:00      1 (Priority)
           7348921 general-c QM_HBD25 yudhajit PD       0:00      1 (Priority)
           7348923 general-c QM_HBD26 yudhajit PD       0:00      1 (Priority)
           7348924 general-c QM_HBD26 yudhajit PD       0:00      1 (Priority)
           7348926 general-c QM_HBD26 yudhajit PD       0:00      1 (Priority)
           7348928 general-c QM_HBD26 yudhajit PD       0:00      1 (Priority)
           7348929 general-c QM_HBD26 yudhajit PD       0:00      1 (Priority)
           7348930 general-c QM_HBD26 yudhajit PD       0:00      1 (Priority)
           7348931 general-c QM_HBD26 yudhajit PD       0:00      1 (Priority)
           7348932 general-c QM_HBD26 yudhajit PD       0:00      1 (Priority)
           7348935 general-c QM_HBD26 yudhajit PD       0:00      1 (Priority)
           7348937 general-c QM_HBD26 yudhajit PD       0:00      1 (Priority)
           7348939 general-c QM_HBD27 yudhajit PD       0:00      1 (Priority)
           7348940 general-c QM_HBD27 yudhajit PD       0:00      1 (Priority)
           7348941 general-c QM_HBD27 yudhajit PD       0:00      1 (Priority)
           7348942 general-c QM_HBD27 yudhajit PD       0:00      1 (Priority)
           7348944 general-c QM_HBD27 yudhajit PD       0:00      1 (Priority)
           7348945 general-c QM_HBD27 yudhajit PD       0:00      1 (Priority)
           7348946 general-c QM_HBD27 yudhajit PD       0:00      1 (Priority)
