1	55.5935
2	56.0918
3	54.6629
4	55.4511
5	55.2561
6	54.7015
7	55.1775
8	55.0296
9	55.277
10	55.5377
11	55.4466
12	56.3827
13	56.5638
14	56.5255
15	56.4044
16	56.361
17	56.3796
18	56.5832
19	56.5775
20	56.5206
21	56.3906
22	56.8265
23	56.4482
24	56.4749
25	57.9639
26	57.1819
27	57.5977
28	57.3666
29	57.3754
30	57.6918
31	57.1046
32	58.096
33	57.9245
34	57.202
35	57.5632
36	58.4107
37	57.508
38	57.2775
39	57.5093
40	57.535
41	57.551
42	61.003
43	57.3139
44	58.5306
45	57.5821
46	57.63
47	57.6209
48	58.1037
49	59.3279
50	60.4718
51	60.9416
52	60.6269
53	60.7062
54	60.7853
55	60.5339
56	60.4804
57	60.6286
58	60.8109
59	61.1019
60	60.9366
61	60.7601
62	60.7912
63	60.7911
