1	60.2505
2	30.0536
3	20.0735
4	15.0412
5	12.0658
6	10.0785
7	8.58372
8	7.38734
9	6.65349
10	6.20818
11	5.43717
12	5.07124
13	4.60369
14	4.27341
15	4.01772
16	3.66734
17	3.35256
18	3.36398
19	3.13621
20	3.35072
21	2.72339
22	2.61143
23	2.47392
24	2.42919
25	2.50578
26	2.20967
27	2.13023
28	2.0665
29	1.98851
30	1.98065
31	1.90954
32	1.82891
33	1.78118
34	1.75957
35	1.69972
36	1.69725
37	1.62156
38	1.61379
39	1.54787
40	1.66387
41	1.48207
42	1.49375
43	1.40209
44	1.40914
45	1.36184
46	1.33471
47	1.28301
48	1.27785
49	1.26302
50	1.46879
51	1.17069
52	1.15387
53	1.14013
54	1.14983
55	1.15047
56	1.10047
57	1.07416
58	1.06683
59	1.05259
