-0.166667	-0.2
0	0.3
-0.666667	0.25
0.1	-0.25
-1.2	0.0500001
0.25	0.45
-0.95	-0.1
0.166667	0.5
-0.5	0
0	0.35
-1.1	-0.15
0.1	-0.2
-0.166667	-0.15
0.25	0.5
-0.333333	0
0.166667	0.55
-1.2	0.1
0	0.4
-0.666667	0.3
0.1	-0.15
-0.95	-0.05
0.25	0.55
-0.5	0.0500001
-0.05	-0.8
-1.2	0.15
0	0.45
-1.1	-0.1
0.1	-0.1
-0.166667	-0.1
0.3	-0.55
-0.333333	0.0500001
-0.05	-0.75
-0.8	-0.15
0	0.5
-0.5	0.1
0.1	-0.05
-1.1	-0.05
0.3	-0.5
-0.95	0
-0.05	-0.7
-0.166667	-0.05
0	0.55
-0.333333	0.1
0.1	0
-0.8	-0.1
0.3	-0.4
-0.5	0.15
0	0.6
-1.1	0
0.1	0.0500001
-0.166667	0
-0.05	-0.6
-0.333333	0.15
0.3	-0.35
-0.95	0.0500001
-0.05	-0.55
-0.8	-0.05
0.1	0.1
-0.5	0.2
-0.2	-0.8
-1.1	0.0500001
0.3	-0.3
-0.166667	0.0500001
-0.05	-0.5
-0.333333	0.2
0.1	0.15
-0.95	0.1
-0.2	-0.75
-0.8	0
0.3	-0.25
-0.5	0.25
-0.05	-0.45
-1.1	0.1
0.1	0.2
-0.166667	0.1
-0.333333	0.25
-0.8	0.0500001
-0.95	0.15
-0.5	0.3
-1.1	0.15
-0.166667	0.15
-0.333333	0.3
-0.8	0.1
-0.5	0.35
-0.95	0.2
-1.1	0.2
-0.166667	0.2
-0.333333	0.35
-0.8	0.15
-0.5	0.4
-0.166667	0.25
-0.333333	0.4
-0.2	-0.7
-1.05	-0.2
-0.9	-0.2
-0.5	0.45
-0.75	0
-0.166667	0.3
0.3	-0.2
-0.333333	0.45
-1.05	-0.15
-0.9	-0.15
-0.5	0.5
-0.166667	0.35
-0.333333	0.5
-1.05	-0.1
-0.5	0.55
-0.9	-0.1
-0.166667	0.4
-0.333333	0.55
-1.05	-0.05
-0.5	0.6
-0.166667	0.45
-0.9	-0.05
-0.333333	0.6
-1.05	0
-0.166667	0.5
-0.65	-0.35
-1.05	0.0500001
-0.5	-0.6
-0.9	0
-0.166667	0.55
-0.65	-0.3
-1.05	0.1
-0.5	-0.55
-0.9	0.0500001
-0.166667	0.6
-0.65	-0.25
-1.05	0.15
-0.5	-0.5
-0.9	0.1
-0.166667	0.7
-1.05	0.2
-0.5	-0.45
-0.9	0.15
-0.166667	0.75
-0.5	-0.4
-0.05	-0.4
0.1	0.25
-0.2	-0.6
-0.65	-0.2
0.3	-0.15
-0.166667	0.8
-0.9	0.2
-0.5	-0.35
-0.05	-0.35
0.1	0.3
-0.2	-0.55
-0.65	-0.15
0.3	-0.1
-0.35	-0.6
-0.5	-0.3
-0.05	-0.3
0.1	0.35
-0.2	-0.5
-0.65	-0.1
0.3	-0.05
-0.35	-0.55
-0.5	-0.25
-0.05	-0.25
0.1	0.4
-0.2	-0.45
-0.65	-0.05
0.3	0.0500001
-0.35	-0.5
-0.05	-0.2
-0.5	-0.2
0.1	0.45
-0.2	-0.4
0.3	0.1
-0.65	0
-0.35	-0.45
-0.05	-0.15
-0.5	-0.15
-0.2	-0.35
0.1	0.5
0.3	0.15
-0.65	0.0500001
-0.35	-0.4
-0.05	-0.1
-0.5	-0.1
-0.2	-0.3
0.1	0.55
0.3	0.2
-0.65	0.1
-0.35	-0.35
-0.05	-0.05
-0.2	-0.25
-0.5	-0.05
0.1	0.6
0.3	0.25
-0.65	0.15
-0.35	-0.3
-0.05	0
-0.2	-0.2
-0.5	0
0.15	-0.55
0.3	0.3
-0.65	0.2
-0.35	-0.25
-0.05	0.0500001
-0.2	-0.15
-0.5	0.0500001
0.15	-0.5
0.3	0.35
-0.65	0.25
-0.35	-0.2
-0.05	0.1
-0.2	-0.1
-0.5	0.1
0.15	-0.45
0.3	0.4
-0.65	0.3
-0.35	-0.15
-0.05	0.15
-0.2	-0.05
-0.5	0.15
0.15	-0.4
0.3	0.5
-0.65	0.35
-0.35	-0.1
-0.05	0.2
-0.2	0
-0.5	0.2
0.15	-0.35
0.3	0.55
-0.35	-0.05
-0.6	-0.4
-0.05	0.25
-0.2	0.0500001
-0.5	0.25
0.15	-0.3
-0.35	0
-0.6	-0.35
-0.05	0.3
-0.2	0.1
-0.5	0.3
0.15	-0.25
-0.35	0.0500001
-0.05	0.35
-0.6	-0.3
-0.2	0.15
-0.5	0.35
0.15	-0.2
-0.35	0.1
-0.05	0.4
-0.6	-0.25
-0.2	0.2
-0.5	0.4
0.15	-0.15
-0.35	0.15
-0.05	0.45
-0.6	-0.2
-0.2	0.25
-0.5	0.45
0.15	-0.1
-0.35	0.2
-0.05	0.5
-0.6	-0.15
-0.2	0.3
-0.5	0.5
0.15	-0.05
-0.35	0.25
-0.05	0.55
-0.6	-0.1
-0.2	0.35
0.15	0
-0.5	0.55
-0.05	0.6
-0.35	0.3
-0.6	-0.05
-0.2	0.4
0.15	0.0500001
-0.5	0.6
-0.35	0.35
-0.05	0.7
-0.6	0
-0.2	0.45
0.15	0.1
-0.45	-0.55
-0.35	0.4
-0.05	0.75
-0.6	0.0500001
-0.2	0.5
0.15	0.15
-0.45	-0.5
-0.35	0.45
-0.05	0.8
-0.6	0.1
-0.2	0.55
0.15	0.2
-0.45	-0.45
-0.35	0.5
0	-1
-0.6	0.15
-0.2	0.6
0.15	0.25
-0.45	-0.4
-0.35	0.55
-0.6	0.2
0	-0.6
-0.2	0.7
0.15	0.3
-0.45	-0.35
-0.35	0.6
-0.6	0.25
0	-0.55
-0.2	0.75
-0.45	-0.3
-0.6	0.3
-0.3	-0.6
0.15	0.35
0	-0.5
-0.2	0.8
-0.45	-0.25
-0.6	0.35
-0.3	-0.55
0.15	0.4
0	-0.45
-0.15	-0.8
-0.6	0.4
-0.3	-0.5
-0.45	-0.2
0.15	0.45
0	-0.4
-0.3	-0.45
-0.15	-0.75
0.15	0.5
-0.45	-0.15
0	-0.35
-0.3	-0.4
-0.45	-0.1
-0.15	-0.7
0.15	0.55
0	-0.3
-0.3	-0.35
-0.45	-0.05
-0.15	-0.6
0	-0.25
-0.3	-0.3
-0.15	-0.55
-0.45	0
0	-0.2
-0.3	-0.25
-0.45	0.0500001
-0.15	-0.5
0	-0.15
-0.3	-0.2
-0.45	0.1
-0.15	-0.45
-0.3	-0.15
0	-0.1
-0.15	-0.4
-0.45	0.15
-0.3	-0.1
0	-0.05
-0.15	-0.35
-0.45	0.2
-0.3	-0.05
0	0
-0.15	-0.3
-0.45	0.25
0	0.0500001
-0.3	0
-0.45	0.3
-0.15	-0.25
0	0.1
-0.3	0.0500001
-0.45	0.35
-0.3	0.1
-0.15	-0.2
0	0.15
-0.45	0.4
-0.3	0.15
-0.15	-0.15
0	0.2
-0.45	0.45
-0.3	0.2
-0.15	-0.1
0	0.25
-0.15	-0.05
-0.45	0.5
-0.3	0.25
0	0.3
-0.3	0.3
-0.15	0
-0.45	0.55
-0.3	0.35
0	0.35
-0.15	0.0500001
0	0.4
-0.3	0.4
-0.15	0.1
0	0.45
-0.15	0.15
-0.3	0.45
0	0.5
-0.15	0.2
-0.3	0.5
0	0.55
-0.15	0.25
0	0.6
-0.15	0.3
-0.3	0.55
-0.15	0.35
-0.3	0.6
-0.15	0.4
-0.15	0.45
-0.15	0.5
-0.15	0.55
-0.15	0.6
-0.15	0.7
-0.15	0.75
-0.15	0.8
