8	33.8295

16	232.829

32	456.882

64	655.738

128	987.35

256	1237.19

512	1431.77

1024	1424.2

2048	1427.02

4096	1399.86

8192	1411.22

16384	1378.52

32768	1414.85

65536	1405.89

131072	1403.6

262144	1352.9

524288	1349.47

1.04858e+06	1254.91

2.09715e+06	1343.24

4.1943e+06	1247.6

8.38861e+06	1128.67

1.67772e+07	243.91

3.35544e+07	324.682

6.71089e+07	245.522

1.34218e+08	279.86

