8	319.489

16	272.48

32	1002.51

64	1147.78

128	1293.45

256	1351.64

512	1386.78

1024	1365.7

2048	1391.61

4096	1404.99

8192	1411.65

16384	1414.34

32768	1415.96

65536	1406.81

131072	1368.97

262144	1372.65

524288	1350.88

1.04858e+06	1369.08

2.09715e+06	1341.37

4.1943e+06	1352.36

8.38861e+06	1355.64

1.67772e+07	257.824

3.35544e+07	245.322

