8	0.0763884

16	113.058

32	256.328

64	467.426

128	804.829

256	1421.59

512	2245.22

1024	2957.83

2048	3479.44

4096	3830.33

8192	4034.99

16384	3860.47

32768	79.1379

65536	1567.94

131072	2649.42

262144	1476.94

524288	298.843

1.04858e+06	629.016

2.09715e+06	1188.64

4.1943e+06	2261.93

8.38861e+06	5658.97

1.67772e+07	6589.34

3.35544e+07	11491.5

